xflr5 v6.61

Plane name :, Plane Name
Polar name :, T1-0.4 m/s-VLM2
Freestream speed :, 0.4 m/s

alpha, Beta, CL, CDi, CDv, CD, CY, Cl, Cm, Cn, Cni, QInf, XCP
   -2.400,     0.000,  -0.170157,   0.001374,   0.013539,   0.014913,   0.000000,  -0.000000,   0.139202,  -0.000000,   0.000000,    0.4000,    0.4093
   -2.200,     0.000,  -0.155996,   0.001155,   0.013491,   0.014646,   0.000000,  -0.000000,   0.127627,  -0.000000,   0.000000,    0.4000,    0.4093
   -2.000,     0.000,  -0.141832,   0.000955,   0.013451,   0.014406,   0.000000,  -0.000000,   0.116046,  -0.000000,   0.000000,    0.4000,    0.4093
   -1.800,     0.000,  -0.127663,   0.000773,   0.013415,   0.014188,   0.000000,  -0.000000,   0.104460,  -0.000000,   0.000000,    0.4000,    0.4093
   -1.600,     0.000,  -0.113492,   0.000611,   0.013385,   0.013996,   0.000000,  -0.000000,   0.092869,  -0.000000,   0.000000,    0.4000,    0.4093
   -1.400,     0.000,  -0.099317,   0.000468,   0.013360,   0.013828,   0.000000,  -0.000000,   0.081274,  -0.000000,   0.000000,    0.4000,    0.4092
   -1.200,     0.000,  -0.085140,   0.000344,   0.013341,   0.013685,   0.000000,  -0.000000,   0.069675,  -0.000000,   0.000000,    0.4000,    0.4092
   -1.000,     0.000,  -0.070960,   0.000239,   0.013327,   0.013566,   0.000000,  -0.000000,   0.058073,  -0.000000,   0.000000,    0.4000,    0.4092
   -0.800,     0.000,  -0.056779,   0.000153,   0.013318,   0.013471,   0.000000,  -0.000000,   0.046469,  -0.000000,   0.000000,    0.4000,    0.4092
   -0.600,     0.000,  -0.042596,   0.000086,   0.013312,   0.013398,   0.000000,  -0.000000,   0.034862,  -0.000000,   0.000000,    0.4000,    0.4092
   -0.400,     0.000,  -0.028412,   0.000038,   0.013308,   0.013346,   0.000000,  -0.000000,   0.023254,  -0.000000,   0.000000,    0.4000,    0.4092
   -0.200,     0.000,  -0.014227,   0.000010,   0.013305,   0.013315,   0.000000,  -0.000000,   0.011645,  -0.000000,   0.000000,    0.4000,    0.4092
    0.000,     0.000,  -0.000042,   0.000000,   0.013305,   0.013305,   0.000000,  -0.000000,   0.000035,  -0.000000,   0.000000,    0.4000,    0.4169
    0.200,     0.000,   0.014143,   0.000009,   0.013305,   0.013314,   0.000000,   0.000000,  -0.011575,  -0.000000,   0.000000,    0.4000,    0.4092
    0.400,     0.000,   0.028328,   0.000038,   0.013308,   0.013346,   0.000000,   0.000000,  -0.023185,  -0.000000,   0.000000,    0.4000,    0.4092
    0.600,     0.000,   0.042512,   0.000086,   0.013312,   0.013397,   0.000000,   0.000000,  -0.034793,  -0.000000,   0.000000,    0.4000,    0.4092
    0.800,     0.000,   0.056695,   0.000153,   0.013318,   0.013470,   0.000000,   0.000000,  -0.046400,  -0.000000,   0.000000,    0.4000,    0.4092
    1.000,     0.000,   0.070877,   0.000238,   0.013327,   0.013565,   0.000000,   0.000000,  -0.058004,  -0.000000,   0.000000,    0.4000,    0.4092
    1.200,     0.000,   0.085056,   0.000343,   0.013340,   0.013684,   0.000000,   0.000000,  -0.069606,  -0.000000,   0.000000,    0.4000,    0.4092
    1.400,     0.000,   0.099234,   0.000467,   0.013360,   0.013827,   0.000000,   0.000000,  -0.081205,  -0.000000,   0.000000,    0.4000,    0.4092
    1.600,     0.000,   0.113408,   0.000610,   0.013385,   0.013995,   0.000000,   0.000000,  -0.092800,  -0.000000,   0.000000,    0.4000,    0.4092
    1.800,     0.000,   0.127580,   0.000772,   0.013415,   0.014187,   0.000000,   0.000000,  -0.104390,  -0.000000,   0.000000,    0.4000,    0.4093
    2.000,     0.000,   0.141748,   0.000953,   0.013450,   0.014404,   0.000000,   0.000000,  -0.115977,  -0.000000,   0.000000,    0.4000,    0.4093
    2.200,     0.000,   0.155913,   0.001153,   0.013491,   0.014645,   0.000000,   0.000000,  -0.127558,  -0.000000,   0.000000,    0.4000,    0.4093
    2.400,     0.000,   0.170074,   0.001372,   0.013539,   0.014911,   0.000000,   0.000000,  -0.139133,  -0.000000,   0.000000,    0.4000,    0.4093
    2.600,     0.000,   0.184230,   0.001610,   0.013594,   0.015205,   0.000000,   0.000000,  -0.150702,  -0.000000,  -0.000000,    0.4000,    0.4093
    2.800,     0.000,   0.198381,   0.001867,   0.013658,   0.015525,   0.000000,   0.000000,  -0.162265,  -0.000000,   0.000000,    0.4000,    0.4094
    3.000,     0.000,   0.212527,   0.002143,   0.013729,   0.015872,   0.000000,   0.000000,  -0.173821,  -0.000000,  -0.000000,    0.4000,    0.4094
    3.200,     0.000,   0.226668,   0.002437,   0.013807,   0.016245,   0.000000,   0.000000,  -0.185369,  -0.000000,   0.000000,    0.4000,    0.4094
    3.400,     0.000,   0.240802,   0.002751,   0.013893,   0.016644,   0.000000,   0.000000,  -0.196909,  -0.000000,   0.000000,    0.4000,    0.4095
    3.600,     0.000,   0.254930,   0.003083,   0.013986,   0.017069,   0.000000,   0.000000,  -0.208441,  -0.000000,   0.000000,    0.4000,    0.4095
    3.800,     0.000,   0.269052,   0.003434,   0.014089,   0.017523,   0.000000,   0.000000,  -0.219964,  -0.000000,   0.000000,    0.4000,    0.4095
    4.000,     0.000,   0.283166,   0.003803,   0.014202,   0.018005,   0.000000,   0.000000,  -0.231478,  -0.000000,   0.000000,    0.4000,    0.4096
    4.200,     0.000,   0.297273,   0.004191,   0.014329,   0.018521,   0.000000,   0.000000,  -0.242982,  -0.000000,  -0.000000,    0.4000,    0.4096
    4.400,     0.000,   0.311373,   0.004598,   0.014486,   0.019084,   0.000000,   0.000000,  -0.254478,  -0.000000,   0.000000,    0.4000,    0.4097
    4.600,     0.000,   0.325464,   0.005023,   0.014703,   0.019726,   0.000000,   0.000000,  -0.265966,  -0.000000,  -0.000000,    0.4000,    0.4097
    4.800,     0.000,   0.339547,   0.005467,   0.014998,   0.020465,   0.000000,   0.000000,  -0.277446,  -0.000000,   0.000000,    0.4000,    0.4097
    5.000,     0.000,   0.353620,   0.005929,   0.015296,   0.021225,   0.000000,   0.000000,  -0.288916,  -0.000000,   0.000000,    0.4000,    0.4098
    5.200,     0.000,   0.367685,   0.006410,   0.015571,   0.021981,   0.000000,   0.000000,  -0.300373,  -0.000000,  -0.000000,    0.4000,    0.4098
    5.400,     0.000,   0.381740,   0.006909,   0.015835,   0.022744,   0.000000,   0.000000,  -0.311817,  -0.000000,   0.000000,    0.4000,    0.4099
    5.600,     0.000,   0.395784,   0.007426,   0.016091,   0.023517,   0.000000,   0.000000,  -0.323249,  -0.000000,   0.000000,    0.4000,    0.4099
    5.800,     0.000,   0.409819,   0.007961,   0.016351,   0.024312,   0.000000,   0.000000,  -0.334667,  -0.000000,   0.000000,    0.4000,    0.4100
    6.000,     0.000,   0.423843,   0.008515,   0.016624,   0.025139,   0.000000,   0.000000,  -0.346073,  -0.000000,   0.000000,    0.4000,    0.4101
    6.200,     0.000,   0.437856,   0.009086,   0.016913,   0.025999,   0.000000,   0.000000,  -0.357466,  -0.000000,  -0.000000,    0.4000,    0.4101
    6.400,     0.000,   0.451857,   0.009676,   0.017218,   0.026894,   0.000000,   0.000000,  -0.368845,  -0.000000,  -0.000000,    0.4000,    0.4102
    6.600,     0.000,   0.465846,   0.010283,   0.017545,   0.027828,   0.000000,   0.000000,  -0.380212,  -0.000000,   0.000000,    0.4000,    0.4102
    6.800,     0.000,   0.479824,   0.010908,   0.017895,   0.028803,   0.000000,   0.000000,  -0.391565,  -0.000000,   0.000000,    0.4000,    0.4103
    7.000,     0.000,   0.493789,   0.011551,   0.018276,   0.029828,   0.000000,   0.000000,  -0.402906,  -0.000000,   0.000000,    0.4000,    0.4104
    7.200,     0.000,   0.507741,   0.012212,   0.018695,   0.030907,   0.000000,   0.000000,  -0.414236,  -0.000000,   0.000000,    0.4000,    0.4104
    7.400,     0.000,   0.521680,   0.012891,   0.019158,   0.032048,   0.000000,   0.000000,  -0.425555,  -0.000000,   0.000000,    0.4000,    0.4105
    7.600,     0.000,   0.535605,   0.013586,   0.019680,   0.033266,   0.000000,   0.000000,  -0.436866,  -0.000000,   0.000000,    0.4000,    0.4106


