xflr5 v6.61

Plane name :, Blended Wing
Polar name :, T1-0.7 m/s-VLM2
Freestream speed :, 0.7 m/s

alpha, Beta, CL, CDi, CDv, CD, CY, Cl, Cm, Cn, Cni, QInf, XCP
   -4.000,     0.000,  -0.121407,   0.001197,   0.011444,   0.012641,   0.000000,  -0.000000,   0.106769,  -0.000000,  -0.000000,    0.7000,    0.5032
   -3.800,     0.000,  -0.107625,   0.000993,   0.011389,   0.012382,   0.000000,  -0.000000,   0.094304,  -0.000000,  -0.000000,    0.7000,    0.5005
   -3.600,     0.000,  -0.093839,   0.000813,   0.011340,   0.012153,   0.000000,  -0.000000,   0.081827,  -0.000000,  -0.000000,    0.7000,    0.4970
   -3.400,     0.000,  -0.080048,   0.000657,   0.011296,   0.011953,   0.000000,  -0.000000,   0.069337,  -0.000000,  -0.000000,    0.7000,    0.4924
   -3.200,     0.000,  -0.066255,   0.000525,   0.011259,   0.011784,   0.000000,  -0.000000,   0.056836,  -0.000000,  -0.000000,    0.7000,    0.4858
   -3.000,     0.000,  -0.052458,   0.000416,   0.011225,   0.011642,   0.000000,  -0.000000,   0.044323,  -0.000000,  -0.000000,    0.7000,    0.4757
   -2.800,     0.000,  -0.038659,   0.000332,   0.011196,   0.011528,   0.000000,  -0.000000,   0.031799,  -0.000000,  -0.000000,    0.7000,    0.4586
   -2.600,     0.000,  -0.024857,   0.000271,   0.011165,   0.011436,   0.000000,  -0.000000,   0.019263,  -0.000000,  -0.000000,    0.7000,    0.4223
   -2.400,     0.000,  -0.011054,   0.000234,   0.011135,   0.011369,   0.000000,  -0.000000,   0.006718,  -0.000000,  -0.000000,    0.7000,    0.2957
   -2.200,     0.000,   0.002750,   0.000221,   0.011110,   0.011332,   0.000000,  -0.000000,  -0.005836,  -0.000000,  -0.000000,    0.7000,    1.4398
   -2.000,     0.000,   0.016556,   0.000232,   0.011097,   0.011330,   0.000000,  -0.000000,  -0.018398,  -0.000000,  -0.000000,    0.7000,    0.6758
   -1.800,     0.000,   0.030362,   0.000267,   0.011075,   0.011342,   0.000000,  -0.000000,  -0.030970,  -0.000000,  -0.000000,    0.7000,    0.6066
   -1.600,     0.000,   0.044168,   0.000326,   0.011047,   0.011373,   0.000000,  -0.000000,  -0.043550,  -0.000000,  -0.000000,    0.7000,    0.5807
   -1.400,     0.000,   0.057973,   0.000409,   0.011021,   0.011429,   0.000000,  -0.000000,  -0.056137,  -0.000000,  -0.000000,    0.7000,    0.5671
   -1.200,     0.000,   0.071778,   0.000516,   0.010992,   0.011508,   0.000000,  -0.000000,  -0.068731,  -0.000000,  -0.000000,    0.7000,    0.5587
   -1.000,     0.000,   0.085582,   0.000646,   0.010970,   0.011617,   0.000000,  -0.000000,  -0.081330,  -0.000000,  -0.000000,    0.7000,    0.5530
   -0.800,     0.000,   0.099384,   0.000801,   0.010951,   0.011752,   0.000000,  -0.000000,  -0.093935,  -0.000000,  -0.000000,    0.7000,    0.5490
   -0.600,     0.000,   0.113184,   0.000980,   0.010935,   0.011915,  -0.000000,  -0.000000,  -0.106544,  -0.000000,  -0.000000,    0.7000,    0.5459
   -0.400,     0.000,   0.126982,   0.001182,   0.010924,   0.012106,  -0.000000,  -0.000000,  -0.119157,  -0.000000,  -0.000000,    0.7000,    0.5435
   -0.200,     0.000,   0.140777,   0.001408,   0.010903,   0.012311,  -0.000000,  -0.000000,  -0.131775,  -0.000000,  -0.000000,    0.7000,    0.5415
    0.000,     0.000,   0.154569,   0.001659,   0.010879,   0.012538,  -0.000000,  -0.000000,  -0.144395,  -0.000000,  -0.000000,    0.7000,    0.5399
    0.200,     0.000,   0.168357,   0.001933,   0.010861,   0.012794,  -0.000000,  -0.000000,  -0.157018,  -0.000000,  -0.000000,    0.7000,    0.5386
    0.400,     0.000,   0.182140,   0.002231,   0.010846,   0.013077,  -0.000000,  -0.000000,  -0.169642,  -0.000000,  -0.000000,    0.7000,    0.5375
    0.600,     0.000,   0.195920,   0.002553,   0.010841,   0.013394,  -0.000000,  -0.000000,  -0.182266,  -0.000000,  -0.000000,    0.7000,    0.5366
    0.800,     0.000,   0.209694,   0.002898,   0.010846,   0.013745,  -0.000000,  -0.000000,  -0.194890,  -0.000000,  -0.000000,    0.7000,    0.5357
    1.000,     0.000,   0.223463,   0.003267,   0.010853,   0.014120,  -0.000000,  -0.000000,  -0.207514,  -0.000000,  -0.000000,    0.7000,    0.5350
    1.200,     0.000,   0.237226,   0.003660,   0.010864,   0.014525,  -0.000000,  -0.000000,  -0.220138,  -0.000000,  -0.000000,    0.7000,    0.5344
    1.400,     0.000,   0.250983,   0.004077,   0.010880,   0.014957,  -0.000000,  -0.000000,  -0.232760,  -0.000000,  -0.000000,    0.7000,    0.5339
    1.600,     0.000,   0.264734,   0.004517,   0.010905,   0.015423,  -0.000000,  -0.000000,  -0.245379,  -0.000000,  -0.000000,    0.7000,    0.5334
    1.800,     0.000,   0.278477,   0.004981,   0.010942,   0.015923,  -0.000000,  -0.000000,  -0.257996,  -0.000000,  -0.000000,    0.7000,    0.5330
    2.000,     0.000,   0.292213,   0.005469,   0.010985,   0.016453,  -0.000000,  -0.000000,  -0.270611,  -0.000000,  -0.000000,    0.7000,    0.5326
    2.200,     0.000,   0.305941,   0.005980,   0.011030,   0.017010,  -0.000000,  -0.000000,  -0.283222,  -0.000000,  -0.000000,    0.7000,    0.5322
    2.400,     0.000,   0.319661,   0.006514,   0.011083,   0.017597,  -0.000000,  -0.000000,  -0.295828,  -0.000000,  -0.000000,    0.7000,    0.5319
    2.600,     0.000,   0.333372,   0.007072,   0.011145,   0.018216,  -0.000000,  -0.000000,  -0.308430,  -0.000000,  -0.000000,    0.7000,    0.5317
    2.800,     0.000,   0.347074,   0.007653,   0.011217,   0.018870,  -0.000000,  -0.000000,  -0.321027,  -0.000000,  -0.000000,    0.7000,    0.5314
    3.000,     0.000,   0.360767,   0.008257,   0.011292,   0.019549,  -0.000000,  -0.000000,  -0.333618,  -0.000000,  -0.000000,    0.7000,    0.5312
    3.200,     0.000,   0.374449,   0.008885,   0.011370,   0.020255,  -0.000000,  -0.000000,  -0.346203,  -0.000000,  -0.000000,    0.7000,    0.5310
    3.400,     0.000,   0.388122,   0.009535,   0.011456,   0.020991,  -0.000000,  -0.000000,  -0.358781,  -0.000000,  -0.000000,    0.7000,    0.5308
    3.600,     0.000,   0.401783,   0.010209,   0.011549,   0.021758,  -0.000000,  -0.000000,  -0.371352,  -0.000000,  -0.000000,    0.7000,    0.5307
    3.800,     0.000,   0.415434,   0.010906,   0.011645,   0.022551,  -0.000000,  -0.000000,  -0.383915,  -0.000000,  -0.000000,    0.7000,    0.5306
    4.000,     0.000,   0.429073,   0.011625,   0.011741,   0.023366,  -0.000000,  -0.000000,  -0.396470,  -0.000000,  -0.000000,    0.7000,    0.5304
    4.200,     0.000,   0.442700,   0.012368,   0.011845,   0.024212,  -0.000000,  -0.000000,  -0.409015,  -0.000000,  -0.000000,    0.7000,    0.5303
    4.400,     0.000,   0.456314,   0.013133,   0.011957,   0.025090,  -0.000000,  -0.000000,  -0.421551,  -0.000000,  -0.000000,    0.7000,    0.5303
    4.600,     0.000,   0.469916,   0.013921,   0.012065,   0.025986,  -0.000000,  -0.000000,  -0.434076,  -0.000000,  -0.000000,    0.7000,    0.5302
    4.800,     0.000,   0.483505,   0.014732,   0.012167,   0.026899,  -0.000000,  -0.000000,  -0.446590,  -0.000000,  -0.000000,    0.7000,    0.5301
    5.000,     0.000,   0.497080,   0.015565,   0.012278,   0.027843,  -0.000000,  -0.000000,  -0.459094,  -0.000000,  -0.000000,    0.7000,    0.5301
    5.200,     0.000,   0.510641,   0.016420,   0.012406,   0.028826,  -0.000000,  -0.000000,  -0.471585,  -0.000000,  -0.000000,    0.7000,    0.5300
    5.400,     0.000,   0.524188,   0.017298,   0.012540,   0.029838,  -0.000000,  -0.000000,  -0.484064,  -0.000000,  -0.000000,    0.7000,    0.5300
    5.600,     0.000,   0.537720,   0.018198,   0.012672,   0.030870,   0.000000,   0.000000,  -0.496530,  -0.000000,   0.000000,    0.7000,    0.5300
    5.800,     0.000,   0.551236,   0.019120,   0.012809,   0.031929,   0.000000,   0.000000,  -0.508982,  -0.000000,   0.000000,    0.7000,    0.5300
    6.000,     0.000,   0.564738,   0.020064,   0.012952,   0.033016,   0.000000,   0.000000,  -0.521420,  -0.000000,   0.000000,    0.7000,    0.5300
    6.200,     0.000,   0.578223,   0.021030,   0.013087,   0.034117,   0.000000,   0.000000,  -0.533843,  -0.000000,   0.000000,    0.7000,    0.5300
    6.400,     0.000,   0.591692,   0.022018,   0.013229,   0.035246,   0.000000,   0.000000,  -0.546251,  -0.000000,   0.000000,    0.7000,    0.5300
    6.600,     0.000,   0.605144,   0.023027,   0.013388,   0.036415,   0.000000,   0.000000,  -0.558643,  -0.000000,   0.000000,    0.7000,    0.5300
    6.800,     0.000,   0.618579,   0.024058,   0.013551,   0.037610,   0.000000,   0.000000,  -0.571020,  -0.000000,   0.000000,    0.7000,    0.5301
    7.000,     0.000,   0.631996,   0.025111,   0.013711,   0.038821,   0.000000,   0.000000,  -0.583379,  -0.000000,   0.000000,    0.7000,    0.5301
    7.200,     0.000,   0.645395,   0.026185,   0.013873,   0.040058,   0.000000,   0.000000,  -0.595719,  -0.000000,   0.000000,    0.7000,    0.5301
    7.400,     0.000,   0.658776,   0.027280,   0.014032,   0.041312,   0.000000,   0.000000,  -0.608042,  -0.000000,   0.000000,    0.7000,    0.5302
    7.600,     0.000,   0.672139,   0.028396,   0.014200,   0.042596,   0.000000,   0.000000,  -0.620346,  -0.000000,   0.000000,    0.7000,    0.5303
    7.800,     0.000,   0.685482,   0.029533,   0.014384,   0.043917,   0.000000,   0.000000,  -0.632631,  -0.000000,   0.000000,    0.7000,    0.5303
    8.000,     0.000,   0.698806,   0.030691,   0.014561,   0.045252,   0.000000,   0.000000,  -0.644897,  -0.000000,   0.000000,    0.7000,    0.5304
    8.200,     0.000,   0.712110,   0.031870,   0.014752,   0.046621,   0.000000,   0.000000,  -0.657142,  -0.000000,   0.000000,    0.7000,    0.5305
    8.400,     0.000,   0.725393,   0.033069,   0.014951,   0.048020,   0.000000,   0.000000,  -0.669367,  -0.000000,   0.000000,    0.7000,    0.5305
    8.600,     0.000,   0.738656,   0.034289,   0.015161,   0.049449,   0.000000,   0.000000,  -0.681572,  -0.000000,   0.000000,    0.7000,    0.5306
    8.800,     0.000,   0.751898,   0.035529,   0.015388,   0.050917,   0.000000,   0.000000,  -0.693755,  -0.000000,   0.000000,    0.7000,    0.5307
    9.000,     0.000,   0.765119,   0.036789,   0.015596,   0.052384,   0.000000,   0.000000,  -0.705914,  -0.000000,   0.000000,    0.7000,    0.5308
    9.200,     0.000,   0.778318,   0.038069,   0.015803,   0.053872,   0.000000,   0.000000,  -0.718050,  -0.000000,   0.000000,    0.7000,    0.5309
    9.400,     0.000,   0.791494,   0.039369,   0.016040,   0.055409,   0.000000,   0.000000,  -0.730164,  -0.000000,   0.000000,    0.7000,    0.5310
    9.600,     0.000,   0.804648,   0.040689,   0.016292,   0.056981,   0.000000,   0.000000,  -0.742256,  -0.000000,   0.000000,    0.7000,    0.5311


